player_id,session,rows,columns,avg_speed,max_speed,avg_heart_rate,max_heart_rate,total_distance,acceleration_impulse,high_speed_distance
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-01-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,689925,17,1.6042724730761746,7.438895,165.8656616901,208.0,6636.867442,372478.590702,37.390064
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-02-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,737500,17,1.4389338026320655,6.169449,149.70180410449026,202.0,5878.647506,375699.568391,10.622096
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-03-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,770430,17,1.7686602186297475,7.425006,161.05705608541868,205.0,8529.600093,466613.286341,366.810881
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-04-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,672100,17,1.3743971029904491,7.447228,145.5197408065944,199.0,4538.294191,294432.830038,210.16746
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-05-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,663200,17,1.5115754111119364,6.911117,161.87350437660683,207.0,5118.902219,307809.007432,157.327481
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-06-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,823600,17,1.6960986970997087,8.150007,158.9095633715185,204.0,8428.922228,451073.321532,271.766388
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-08-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,722190,17,1.4606369933881171,7.077783,160.67248287997964,204.0,6276.854933,384217.450902,35.627745
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-12-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,374110,17,2.52135003614494,5.388893,138.12416632138894,195.0,4298.682021,166262.528653,0.0
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-15-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,783605,17,1.3757390300825256,6.050005,161.254855917711,203.0,6598.821848,428132.799342,9.797678
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-16-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,888000,17,1.5867223473005976,6.091672,144.52698746425222,200.0,7908.0026,460590.828638,15.82597
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-17-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,864810,17,1.5344096357065764,7.477784,150.77539890575795,204.0,7179.359466,418271.177324,269.237473
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-19-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,447475,17,1.395793022688307,6.49445,144.49267860791392,198.0,2472.441911,161978.06898,75.858746
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-20-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,1613270,17,1.551102107473975,9.99723,,,32875.376023,589189.295773,25760.972599
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-22-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,661970,17,1.5015955276504616,6.10556,153.7537608687398,203.0,5843.230278,353261.492178,5.316226
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-23-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,794280,17,1.477037012343502,7.105561,149.5240694226738,199.0,6733.798784,422006.313333,60.459392
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2020-06-24-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,815270,17,1.5605814213942983,7.230561,162.05722136018792,205.0,7818.654605,454630.045452,73.79404
