player_id,session,rows,columns,avg_speed,max_speed,avg_heart_rate,max_heart_rate,total_distance,acceleration_impulse,high_speed_distance
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-07-03-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,580045,17,0.9131551135035776,4.941671,82.0,82.0,4089.227514,362221.045604,0.0
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-07-07-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,709255,17,1.2506393579977133,6.536116,,,6078.624507,483347.637176,120.483596
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-07-11-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,366475,17,1.5553267024851787,6.56945,82.0,82.0,4240.952546,319879.889905,179.198012
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-07-13-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,443190,17,1.1734813973313274,5.444449,,,3539.097711,308678.219327,0.0
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-07-31-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,761429,17,1.49402815587918,6.930561,82.0,82.0,6426.590946,528301.834574,110.855357
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-01-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,643260,17,1.2520003685395786,6.044449,,,4510.566942,433064.95919,14.557358
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-02-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,785060,17,0.9500920939577219,5.850005,,,1809.244894,196325.83569,15.312867
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-06-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,553990,17,1.2310860210882504,7.516673,82.0,82.0,4871.982185,412554.101635,109.931744
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-11-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,743890,17,1.9096291758218418,7.300006,,,11720.30935,766540.266664,215.70505
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-13-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,2168850,17,1.5403435256847586,9.99723,,,19645.329778,648793.7358,12855.035981
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-17-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,10980,17,0.5023324670487106,1.33889,,,17.234141,1975.588828,0.0
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-19-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,865665,17,1.4667870049643335,9.994452,136.4900924702774,171.0,25371.813608,597253.65272,19730.439567
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-20-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,443720,17,1.2367777848319776,5.502782,82.0,82.0,3274.635797,321844.973,0.0
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-23-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,397810,17,1.6974884781220274,7.175006,,,4962.430531,363524.818218,37.314222
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-26-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,618380,17,1.2718337666419968,6.883339,,,5451.26585,460147.533426,62.712228
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-08-31-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,704190,17,1.2429912314252258,6.39445,,,6068.861838,551188.32571,10.5577
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-03-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,562680,17,1.1856098049102521,6.236116,,,3837.228302,340555.456094,2.959671
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-07-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,621850,17,1.8830273780376912,9.99723,82.0,82.0,11168.887093,427125.965079,6397.059189
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-10-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,430940,17,1.3049403870373695,5.733338,,,3066.11064,277886.113484,0.0
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-11-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,143149,17,2.2625154462838126,7.216672,82.0,82.0,2654.067161,146515.123251,122.762663
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-16-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,588160,17,1.2702220838540617,6.00556,82.0,82.0,5753.526379,456228.19672,0.0
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-17-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,484745,17,1.3920165929023047,6.786117,82.0,82.0,4292.701118,359506.548698,113.390067
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-21-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,735150,17,1.3756904536199854,6.133338,82.0,82.0,6603.89886,548428.42304,4.396255
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-22-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,750780,17,1.3100687441916805,7.338895,82.0,82.0,6027.712701,508236.411999,112.345766
4d54416a-8e5f-42c0-8dd0-12700569908f,2021-09-24-TeamB-4d54416a-8e5f-42c0-8dd0-12700569908f.parquet,618539,17,1.5905939012028218,7.46945,82.0,82.0,6859.920884,512816.134765,188.696939
