player_id,session,rows,columns,avg_speed,max_speed,avg_heart_rate,max_heart_rate,total_distance,acceleration_impulse,high_speed_distance
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-01-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,696160,17,1.5750899669853342,6.455561,147.74740176256384,198.0,6553.203787,387936.109077,83.11983
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-02-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,831890,17,1.4790079163876855,6.31945,147.7488982879141,196.0,7281.565661,441027.078215,72.527994
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-03-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,731870,17,1.7994354401325436,7.080561,154.1853828417387,198.0,8514.52494,431787.581917,382.089
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-04-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,542709,17,0.9622259825755343,3.311114,105.67005104203136,180.0,1410.050984,119767.391969,0.0
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-05-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,774290,17,1.492870156741775,6.577783,140.9471013388628,191.0,5640.994707,337000.573347,147.755028
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-06-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,809260,17,1.739231682528497,7.302784,143.47097603321615,196.0,8354.280074,438797.148986,302.200551
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-08-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,755360,17,1.446195717487955,6.200005,151.65354786433616,198.0,7098.574488,442683.083883,30.580294
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-09-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,740960,17,1.5096044692172714,6.263894,147.48815021258417,197.0,7017.820507,424073.239431,30.916576
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-10-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,818980,17,1.8249050688795028,7.747228,149.3302766296484,196.0,9683.856246,483194.714271,247.945089
2d44f941-2f24-4fc2-afa8-611a091f2e93,2020-06-11-TeamA-2d44f941-2f24-4fc2-afa8-611a091f2e93.parquet,488370,17,0.9416579703692408,7.472228,,,1961.996419,237218.962852,64.535744
