player_id,session,rows,columns,avg_speed,max_speed,avg_heart_rate,max_heart_rate,total_distance,acceleration_impulse,high_speed_distance
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-01-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,656390,17,1.6564490025735623,7.100006,154.65752808988765,190.0,7286.078118,437882.161172,122.927206
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-02-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,761180,17,1.442401091971,6.591672,130.94008526403604,180.0,5915.985866,409848.382496,10.322354
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-03-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,770800,17,1.7783743072251224,7.09445,155.6496299227411,192.0,8802.268474,483080.077914,381.812509
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-05-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,656380,17,1.5123346614165347,6.713894,140.2769952694004,183.0,5348.291618,348813.786971,152.402497
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-06-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,801680,17,1.6359807794885393,7.766673,150.88345491756965,188.0,8077.503148,476029.262328,207.929516
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-08-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,720290,17,1.525115518722953,6.450005,153.9415778695637,190.0,7004.909268,446565.674912,43.186537
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-09-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,669190,17,1.0063582494613152,3.708336,103.30814809280083,163.0,1942.222775,160807.740427,0.0
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-10-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,809890,17,1.6332148675362346,6.538894,149.8216885321809,187.0,8710.78116,510866.881245,157.637647
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-12-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,481970,17,1.2034656675489128,7.697228,,,2480.176664,236338.474872,89.478769
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-13-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,812840,17,1.7263998418941362,7.663895,147.34068417649414,193.0,9350.832388,520508.95879,286.93875
32fed4b3-d7fc-482d-ba21-c46c58f015b5,2020-06-16-TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5.parquet,807490,17,1.6060844470895663,6.963894,147.08177812579623,187.0,7940.386274,475848.048251,143.345745
