player_id,session,rows,columns,avg_speed,max_speed,avg_heart_rate,max_heart_rate,total_distance,acceleration_impulse,high_speed_distance,duration,injury,future_injury
0362cdd5-7a63-480a-a46a-62a99fb1692f,2021-09-28,810110,17,1.1000280691642652,5.722227,,,5175.325133,562228.384046,,,False,
08e35b7b-d2ad-411f-a0de-4e663f14c3c3,2021-09-28,696090,17,1.1724794391988163,5.913894,,,6591.427526,479560.025842,,,False,
1759edc3-72ae-2244-8b01-63c1cd9d2b7d,2021-09-28,565765,17,1.0097518469595577,5.616671,,,3882.600292,302843.902729,,,False,
17e0aa3c-0398-3ca8-ea7e-9d498c778ea6,2021-09-28,721490,17,1.1684032810934715,6.477783,114.13542475324387,191.0,4016.034422,282181.730838,0.591734,,False,
29c5271b-5c46-455e-91ea-da2abfa8ff3c,2021-09-28,484795,17,1.2468978154158215,5.719449,,,3505.618641,311527.040305,,,False,
2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2021-09-28,357050,17,1.1950741314626774,5.111115,82.0,82.0,2619.853799,244581.913928,,,False,
358603ef-b3a3-46b5-b80a-ad64e06b6592,2021-09-28,702950,17,1.454097290249973,7.091672,,,7065.482667,563618.693438,,,False,
3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,2021-09-28,731470,17,1.6230731419375537,7.455562,82.0,82.0,7553.111771,600305.954062,,,False,
4051bba7-1170-4c43-b912-8c38815a7625,2021-09-28,872330,17,0.9458274532925314,5.047226,,,4219.375017,529273.961929,,,False,
4405bb1f-56f7-48ba-bfa8-e795e4006952,2021-09-28,422004,17,1.1727781032014701,5.73056,82.0,82.0,2612.301153,258092.180174,,,False,
48bfd4ea-e9e2-45b5-befc-3383cae87fdf,2021-09-28,703410,17,0.9081220966658743,5.08056,,,3428.954773,408277.675072,,,False,
4a84eb03-8d1f-d9b7-4d2b-9deb1beb3711,2021-09-28,792990,17,1.3533356685621933,6.255561,,,6814.754167,626649.901459,,,False,
4b1e23d2-4204-4e16-9991-e0490649079b,2021-09-28,803990,17,1.254015172870859,5.644449,,,5976.642643,568326.447186,,,False,
5a3be598-2f51-426f-95a5-b63d1d7c1b43,2021-09-28,773639,17,1.498641548235894,6.816672,,,7679.596345,639933.782261,,,False,
5a5b135d-d146-4b4c-b3da-efcd4d203f95,2021-09-28,755650,17,1.388942521788729,6.677783,,,4302.151296,391027.40612,,,False,
5a921187-19c7-8df4-8f4f-f31e78de5857,2021-09-28,751875,17,1.2613497600325978,6.561116,82.0,82.0,6150.302753,566760.396937,,,False,
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2021-09-28,600080,17,1.6196835255890443,7.077783,,,5741.451741,453147.232899,,,False,
5eba590a-cecb-400f-a92e-08224c7e2e59,2021-09-28,686000,17,1.3197893922403445,6.052783,82.0,82.0,6384.254529,512193.465108,,,False,
6d568bee-175f-4dcb-9d3a-0f3e8f35de07,2021-09-28,708230,17,1.367113177947665,5.95556,,,5764.161457,520913.989184,,,False,
705923a2-378f-4f8e-8a29-464837b88cdc,2021-09-28,680120,17,1.3946676878068303,6.59445,,,5478.108195,447299.650512,,,False,
789547e7-1325-4153-a98d-5ecd497f3668,2021-09-28,717060,17,0.9117999602225955,4.150003,82.0,82.0,3121.985215,361165.47049,,,False,
78f2ae2c-caf7-47eb-9e84-521f7820182e,2021-09-28,793820,17,1.478642391686439,7.280561,,,7205.500426,627515.878161,,,False,
7ab47f4e-6eca-4793-880f-6a0dad3459c3,2021-09-28,769745,17,0.9576769858541208,4.458337,,,1909.149664,190573.941818,,,False,
85776e9a-dd84-f39e-7154-5a137a1d5006,2021-09-28,233410,17,1.0281644917582418,4.661115,82.0,82.0,1373.469539,135377.719587,,,False,
9c845827-99f9-47f4-977d-2200a107a013,2021-09-28,600625,17,0.9445269624492557,3.800003,,,441.336221,36202.515809,,,False,
ab5ec6e5-b0f3-401e-8dc5-aa6c5070e255,2021-09-28,504620,17,1.3151884954256474,6.347227,82.0,82.0,3600.647038,321227.077828,,,False,
ab691983-3544-4a0e-8f70-db44d85cb907,2021-09-28,484290,17,1.2496679957607328,6.147227,,,3728.748574,341925.829574,,,False,
af719df9-3e6c-4ad4-9e8e-0c0c45f4f76a,2021-09-28,882000,17,1.3517672578503237,6.622228,,,7427.042381,670589.142928,,,False,
affd6f1d-b364-4700-98bf-8f20896e5ac4,2021-09-28,710595,17,1.6088965106365152,6.81945,82.0,82.0,7639.150279,628122.694706,,,False,
b58af410-da77-479e-b93c-e03617b9f36d,2021-09-28,689670,17,1.3827587887520392,6.261116,82.0,82.0,5587.29563,487290.824424,,,False,
bcc03f81-2733-45d3-abf1-f7a709c63e68,2021-09-28,745880,17,1.5275254607286384,6.202783,,,7574.108944,618958.576335,,,False,
c91a44bb-976c-421f-b146-f57e1e5b0846,2021-09-28,738010,17,1.497877597236552,7.083339,82.0,82.0,7421.427749,629363.006038,,,False,
e4321aef-964a-4fdd-88bd-0bd548b0e93b,2021-09-28,753890,17,1.449753077158693,6.766672,82.0,82.0,6242.220284,514301.931537,,,False,
e920ae60-5c4b-4597-be27-fc6876dcec33,2021-09-28,1133190,17,1.5006268363494955,7.250006,,,7838.671994,680055.367414,,,False,
f67673c0-d467-4832-9519-55133a2647e5,2021-09-28,707415,17,0.9545681233289567,5.588893,82.0,82.0,3479.7672,398888.563897,,,False,
