player_id,session,rows,columns,avg_speed,max_speed,avg_heart_rate,max_heart_rate,total_distance,acceleration_impulse,high_speed_distance,duration,injury,future_injury
0362cdd5-7a63-480a-a46a-62a99fb1692f,2021-08-28,1128840,17,1.1069404341188425,6.955561,,,5075.760623,499338.35895,22.203129,,False,
1759edc3-72ae-2244-8b01-63c1cd9d2b7d,2021-08-28,896090,17,1.8583107740584202,7.125006,,,10073.5509,698002.911975,,,False,
29c5271b-5c46-455e-91ea-da2abfa8ff3c,2021-08-28,811939,17,1.902339681829159,7.972229,,,11246.005308,721683.250673,,,False,
2f23d7d5-2326-49ce-b9c8-5a6303f785c5,2021-08-28,733220,17,1.7108402954192272,7.594451,,,9800.82045,717439.339141,,,False,
4051bba7-1170-4c43-b912-8c38815a7625,2021-08-28,1210950,17,0.9899432624027009,4.675004,,,7356.525617,762706.259182,,,False,
4405bb1f-56f7-48ba-bfa8-e795e4006952,2021-08-28,806080,17,1.7574129778939402,8.052784,,,10110.368177,721930.59392,,,False,
48bfd4ea-e9e2-45b5-befc-3383cae87fdf,2021-08-28,702980,17,1.125197053400483,5.800005,,,5638.849963,575230.651037,,,False,
4b1e23d2-4204-4e16-9991-e0490649079b,2021-08-28,293979,17,1.803673794283977,6.188894,,,3203.624121,213585.058006,,,False,
560cb066-a8ae-412f-b09f-0d2a6aa0cf05,2021-08-28,1168030,17,0.9040303632159457,5.611116,82.0,82.0,5968.993199,506631.269661,,,False,
5a3be598-2f51-426f-95a5-b63d1d7c1b43,2021-08-28,1100840,17,1.353964252322495,7.447228,82.0,82.0,6906.864856,591488.974251,,,False,
5a921187-19c7-8df4-8f4f-f31e78de5857,2021-08-28,1046420,17,1.809702453573572,7.441673,,,13369.88548,911036.631289,,,False,
5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,2021-08-28,1095610,17,1.3378153442606977,8.152784,82.0,82.0,7241.27857,620960.625228,,,False,
5eba590a-cecb-400f-a92e-08224c7e2e59,2021-08-28,1149039,17,1.926745835433936,11.5,,,7979.98824,439826.226914,1700.889333,,False,
6d568bee-175f-4dcb-9d3a-0f3e8f35de07,2021-08-28,810100,17,1.6173605445516248,6.547227,,,5426.196149,426780.5348,,,False,
705923a2-378f-4f8e-8a29-464837b88cdc,2021-08-28,1166060,17,1.8140877731612028,7.355561,82.0,82.0,10955.145327,758800.528216,,,False,
70b74270-f655-43cc-a188-1ebc7a828b95,2021-08-28,1050050,17,1.8885467622154588,8.113895,,,10709.586927,720704.394455,,,False,
78f2ae2c-caf7-47eb-9e84-521f7820182e,2021-08-28,1038730,17,1.842363788349045,7.686117,,,13481.070731,944271.292513,,,False,
9c845827-99f9-47f4-977d-2200a107a013,2021-08-28,272400,17,1.693769444676773,5.466671,,,2602.839929,179047.054525,,,False,
a7126274-c2d2-4f4e-9b67-35d376aefacc,2021-08-28,1049985,17,1.33644754540026,8.00834,,,5010.690935,349597.293895,,,False,
ab5ec6e5-b0f3-401e-8dc5-aa6c5070e255,2021-08-28,709770,17,1.6937001491778558,7.947229,,,7175.180576,516475.798693,,,False,
ab691983-3544-4a0e-8f70-db44d85cb907,2021-08-28,792880,17,1.6781742837157487,7.09445,,,9818.315517,724958.53274,,,False,
af719df9-3e6c-4ad4-9e8e-0c0c45f4f76a,2021-08-28,1165040,17,1.5334933793661016,7.31945,82.0,82.0,11933.839748,915357.106883,,,False,
affd6f1d-b364-4700-98bf-8f20896e5ac4,2021-08-28,1211930,17,1.9126125963004312,7.502784,82.0,82.0,14101.465128,964314.575763,,,False,
b58af410-da77-479e-b93c-e03617b9f36d,2021-08-28,1091090,17,1.7456465876512846,7.325006,,,11870.952063,815192.323945,,,False,
bcc03f81-2733-45d3-abf1-f7a709c63e68,2021-08-28,1198300,17,1.487442239474006,8.086118,82.0,82.0,8786.919262,710302.166284,,,False,
c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e,2021-08-28,1072300,17,1.5962210844859561,7.472228,82.0,82.0,12047.723956,920488.395254,,,False,
c91a44bb-976c-421f-b146-f57e1e5b0846,2021-08-28,1025160,17,1.8322492624092261,7.997229,82.0,82.0,11296.91575,785925.098294,17.457962,,False,
d9501f3a-aaa1-4311-8b8b-3a8d3f21480f,2021-08-28,736475,17,1.800333449987441,7.472228,,,9531.774859,643884.364961,,,False,
e4321aef-964a-4fdd-88bd-0bd548b0e93b,2021-08-28,356215,17,1.9545169242961415,7.705562,,,4851.715029,302835.823061,,,False,
e920ae60-5c4b-4597-be27-fc6876dcec33,2021-08-28,1188860,17,1.0592951869097091,6.805561,,,5001.172407,505437.608755,,,False,
ecdbd8ec-61a7-4131-97ec-3af76f621f65,2021-08-28,1124800,17,1.9537968114587216,7.41945,82.0,82.0,13840.475497,943753.742804,,,False,
f20565cc-df22-46a7-aa97-af8ed00601d7,2021-08-28,1124040,17,1.4727816535868663,7.472228,119.56910211071818,198.0,6913.068063,426122.054963,,,False,
fcbd04c3-4021-2ef7-cca5-a5a19e4d6e3c,2021-08-28,1100310,17,1.4156386688342508,8.147229,82.08164201353055,109.0,6334.381369,503330.48525,17.876047,,False,
